ValidAphiaID,valid_name,valid_authority,kingdom,phylum,CLASS,order,family,genus,rank,FRS_Common Name,LmaxFB,Lmin,LWRa,LWRb,LWRSource,SensFC1,DEMPEL,Loo,K,Winfinity,tmax,tm,M,Lm,Temperature,maximum.length,Ecotype,common.name,Order,Group,MaxL
105711,Rajidae,"de Blainville, 1816",Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,0,Family,NA,200,0,0.003054498,3.1801,Mean_Species,Other,Demersal,105.2921382,0.14496172,6829.003716,15.7971884,7.457759712,0.259284499,71.57577326,12.74006393,95.5,Demersal,Rays,Rajiformes,Elasmobranchii,143
126442,Raniceps raninus,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Gadiformes,Gadidae,Raniceps,Species,Tadpole fish,27.5,1.3,0.0062,3.267,FishBase,Other,Demersal,47.22264175,0.26134014,901.9334265,10.72488029,2.568437138,0.451890863,26.39969834,9.275841116,25,Demersal,Tadpole fish,Gadiformes,Gadiformes,25
127406,Ranzania laevis,"(Pennant, 1776)",Animalia,Chordata,Actinopteri,Tetraodontiformes,Molidae,Ranzania,Species,Slender sunfish,100,2.6,0.02239,3.02,FB_Baysian_(Sub)family-body shape,Other,Pelagic,69.98273852,0.314537322,4264.27112,8.484071169,2.637595746,0.613274436,36.60859213,19.89721293,28,Pelagic,Slender sunfish,Tetraodontiformes,Other,28
126853,Remora remora,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Echeneidae,Remora,Species,Shark sucker,86.4,2.12,0.007528721,3.03837037,Modelled_Order,Other,Pelagic,38.5911169,0.352035021,627.0822865,9.393363702,2.283093115,0.582582066,21.37318379,19.62415505,13,Pelagic,Shark sucker,Perciformes,Other,13
105896,Rostroraja alba,"(Lacepède, 1803)",Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Rostroraja,Species,White skate,230,18.17,0.005,3.06,FishBase,FC1,Demersal,104.3380965,0.140703815,6417.451776,15.87432149,7.81621934,0.254206491,69.10121897,14.06143674,143,Demersal,White skate,Rajiformes,Elasmobranchii,143
126867,Ruvettus pretiosus,"Cocco, 1833",Animalia,Chordata,Actinopteri,Perciformes,Gempylidae,Ruvettus,Species,Oilfish,300,2.6,0.0031,3.134,FishBase,Other,Demersal,52.0019582,0.276192504,1046.394165,12.18934701,2.940901329,0.422597733,28.53905158,17.00630775,75,Benthopelagic,Oilfish,Perciformes,Other,75
126748,Sagamichthys schnakenbecki,"(Krefft, 1953)",Animalia,Chordata,Actinopteri,Osmeriformes,Platytroctidae,Sagamichthys,Species,Schnakenbeck's searsid,27,4.86,0.00389,3.12,FB_Baysian_Body shape,Other,Pelagic,29.49823837,0.513037129,153.980532,6.882901508,2.247890781,0.763983655,20.3280262,8.01840032,29,Bathypelagic,Schnakenbeck's searsid,Osmeriformes,Other,29
126141,Salmo,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Salmo,Genus,NA,150,0,0.01095444,3.015,Mean_Species,Other,Other,24.97865234,2.028049158,411.0415687,5.878644224,1.137615738,1.627238776,20.98252884,25.3208835,66,Benthopelagic,Salmo,Salmoniformes,Other,66
127186,Salmo salar,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Salmo,Species,Salmon,150,3.08,0.012,3,FishBase,Other,Other,135.8590141,0.284987922,20780.49272,7.719307539,2.684568617,0.578159609,64.61268217,10.45268957,72,Benthopelagic,Salmon,Salmoniformes,Other,72
223866,Salmo trutta trutta,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Salmo,Subspecies,Sea trout,140,2.24,0.01,3.03,FishBase,FC1,Other,53.02987909,0.24839468,1723.863665,6.82795447,2.232177626,0.582116789,24.458788,9.484748396,72,Pelagic,Sea trout,Salmoniformes,Other,72
151308,Sander lucioperca,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Percidae,Sander,Species,Pike perch,100,2.26,0.0071,3.12,FishBase,Other,Pelagic,85.39194123,0.161135638,5265.33924,7.433603534,2.794542794,0.452824515,33.07696624,13.81105275,6,Pelagic,Pike perch,Perciformes,Other,6
127021,Sarda sarda,"(Bloch, 1793)",Animalia,Chordata,Actinopteri,Perciformes,Scombridae,Sarda,Species,Atlantic bonito,91.4,2.33,0.0043,3.14,FishBase,Other,Pelagic,79.36250668,0.447536727,4082.504205,3.368117064,1.189624815,0.9654786,37.08083596,15.89355632,58,Pelagic,Atlantic bonito,Perciformes,Other,58
126421,Sardina pilchardus,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardina,Species,Pilchard,27.5,4.5,0.0054,3.14,FishBase,Other,Pelagic,20.26256051,0.403210641,62.42238445,8.359377626,2.550037652,0.483738303,13.93950038,18.20093568,31,Pelagic,Pilchard,Clupeiformes,Other,31
126422,Sardinella aurita,"Valenciennes, 1847",Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinella,Species,Round sardinella,30,3.85,0.0072,3.05,FishBase,Other,Pelagic,28.45465944,0.49353392,186.0323814,6.894120585,2.340546266,0.77160976,18.70508903,17.38531306,34,Pelagic,Round sardinella,Clupeiformes,Other,34
127064,Sarpa salpa,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Sparidae,Sarpa,Species,Salema,51,2.01,0.0129,3.06,FishBase,Other,Other,43.7354473,0.229101673,1292.256663,11.9484156,2.842162495,0.430449255,21.72822758,21.82240229,38,Benthopelagic,Salema,Perciformes,Other,38
126833,Schedophilus medusophagus,"(Cocco, 1839)",Animalia,Chordata,Actinopteri,Perciformes,Centrolophidae,Schedophilus,Species,Cornish blackfish,51,1.94,0.01995,3.01,FB_Baysian_Body shape,Other,Pelagic,47.32702481,0.284706775,1346.301138,10.7038666,2.704565078,0.476574167,26.12145673,15.87581815,58,Pelagic,Cornish blackfish,Perciformes,Other,58
126834,Schedophilus ovalis,"(Cuvier, 1833)",Animalia,Chordata,Actinopteri,Perciformes,Centrolophidae,Schedophilus,Species,Imperial blackfish,100,2.17,0.01995,3.01,FB_Baysian_Body shape,Other,Demersal,47.32702481,0.284706775,1346.301138,10.7038666,2.704565078,0.476574167,26.12145673,15.87581815,10,Benthopelagic,Imperial blackfish,Perciformes,Other,10
151174,Scomber colias,"Gmelin, 1789",Animalia,Chordata,Actinopteri,Perciformes,Scombridae,Scomber,Species,Atlantic chub mackerel,64,2.13,0.0042,3.27,FishBase,Other,Pelagic,48.24111472,0.343355522,1179.235135,9.221009788,2.51861829,0.474276751,29.1368587,17.79186096,42,Pelagic,Atlantic chub mackerel,Perciformes,Other,42
127023,Scomber scombrus,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Perciformes,Scombridae,Scomber,Species,Mackerel,60,2.1,0.0055,3.13,FishBase,Other,Pelagic,41.247736,0.345137663,624.36989,13.81195946,3.030977034,0.287659478,28.86684178,11.49772214,56,Pelagic,Mackerel,Perciformes,Other,56
236461,Scomberesox saurus saurus,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Beloniformes,Scomberesocidae,Scomberesox,Species,Atlantic saury,50,4.38,0.0015,3.193,FishBase,Other,Pelagic,30.29345474,0.647007675,176.445812,4.449495077,1.379356923,1.113405042,17.61826999,18.79558735,37,Pelagic,Atlantic saury,Beloniformes,Other,37
127149,Scophthalmus maximus,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Pleuronectiformes,Scophthalmidae,Scophthalmus,Species,Turbot,100,2,0.011,3.1,FishBase,FC1,Demersal,55.79913949,0.262249922,2959.73763,15.64997185,2.698514009,0.348541495,26.30656907,13.62985701,88,Demersal,Turbot,Pleuronectiformes,Pleuronectiformes,88
127150,Scophthalmus rhombus,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Pleuronectiformes,Scophthalmidae,Scophthalmus,Species,Brill,75,2,0.0138,3.01,FishBase,FC1,Demersal,43.18378933,0.434710512,978.1237187,7.239145517,1.42545909,0.676095998,19.30090634,18.70018275,65,Demersal,Brill,Pleuronectiformes,Pleuronectiformes,65
126171,Scorpaena,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Scorpaeniformes,Scorpaenidae,Scorpaena,Genus,NA,50,0,0.01465309,3.078,Mean_Species,Other,Demersal,24.97865234,2.028049158,411.0415687,5.878644224,1.137615738,1.627238776,20.98252884,25.3208835,41,Demersal,rockfishes,Scorpaeniformes,Scorpaeniformes,41
127242,Scorpaena elongata,"Cadenat, 1943",Animalia,Chordata,Actinopteri,Scorpaeniformes,Scorpaenidae,Scorpaena,Species,Slender rockfish,50,1.91,0.01318,3.02,FB_Baysian_Genus-body shape,Other,Demersal,24.05688659,0.206027372,156.6904248,8.641330304,2.209792064,0.461490424,10.56343263,15.42850499,16,Demersal,Slender rockfish,Scorpaeniformes,Scorpaeniformes,16
127244,Scorpaena loppei,"Cadenat, 1943",Animalia,Chordata,Actinopteri,Scorpaeniformes,Scorpaenidae,Scorpaena,Species,Cadenat's rockfish,15,1.54,0.0081,3.33,FishBase,Other,Demersal,13.53495635,0.353592888,28.14347079,5.439006976,1.361966021,0.772289835,6.308457624,16.54514047,18,Demersal,Cadenat's rockfish,Scorpaeniformes,Scorpaeniformes,18
127246,Scorpaena notata,"Rafinesque, 1810",Animalia,Chordata,Actinopteri,Scorpaeniformes,Scorpaenidae,Scorpaena,Species,Small red scorpionfish,24,1.68,0.0174,3.03,FishBase,Other,Demersal,18.28465664,0.234503888,70.79775721,7.123607541,1.849547213,0.550308217,8.082809496,15.56367062,29,Demersal,Small red scorpionfish,Scorpaeniformes,Scorpaeniformes,29
127247,Scorpaena porcus,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Scorpaeniformes,Scorpaenidae,Scorpaena,Species,Black scorpionfish,37,1.81,0.0174,3.04,FishBase,Other,Demersal,32.21482613,0.141280096,338.4373013,8.432931396,2.107705353,0.388864717,11.45670031,14.33800249,36,Demersal,Black scorpionfish,Scorpaeniformes,Scorpaeniformes,36
127248,Scorpaena scrofa,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Scorpaeniformes,Scorpaenidae,Scorpaena,Species,Scorpionfish,50,1.97,0.0209,2.97,FishBase,FC1,Demersal,33.07690637,0.128762658,425.2676887,12.55185862,3.280453778,0.303248794,13.94058083,14.21587141,53,Demersal,Scorpionfish,Scorpaeniformes,Scorpaeniformes,53
125595,Scorpaenidae,"Risso, 1827",Animalia,Chordata,Actinopteri,Scorpaeniformes,Scorpaenidae,0,Family,NA,52,0,0.014400244,3.07,Mean_Species,Other,Demersal,24.97865234,2.028049158,411.0415687,5.878644224,1.137615738,1.627238776,20.98252884,25.3208835,15,Demersal,Scorpionfish,Scorpaeniformes,Scorpaeniformes,15
105729,Scyliorhinus,"Blainville, 1816",Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,Genus,NA,100,0,0.002619159,3.09,Mean_Species,Other,Demersal,86.22579903,0.203840257,2286.482407,12.93058962,4.564056013,0.305700303,53.45506754,13.09142271,117.5,Demersal,Lesser spotted dogfish,Carcharhiniformes,Elasmobranchii,117.5
105814,Scyliorhinus canicula,"(Linnaeus, 1758)",Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,Species,Lesser spotted dogfish,100,9.5,0.0014,3.22,FishBase,FC1,Demersal,76.30529516,0.212162433,1367.713032,12.05598049,4.199838314,0.320305921,47.02453505,12.09285126,115,Demersal,Lesser spotted dogfish,Carcharhiniformes,Elasmobranchii,115
105815,Scyliorhinus stellaris,"(Linnaeus, 1758)",Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,Species,Nurse hound,170,16,0.0049,2.96,MS-S,FC1,Demersal,96.1463029,0.19551808,3205.251782,13.80519874,4.928273712,0.291094684,59.88560002,14.08999416,120,Demersal,Nurse hound,Carcharhiniformes,Elasmobranchii,120
105918,Scymnodon ringens,"Barbosa du Bocage & de Brito Capello, 1864",Animalia,Chordata,Elasmobranchii,Squaliformes,Somniosidae,Scymnodon,Species,Knifetooth dogfish,110,23.5,0.0043,3.12,FishBase,FC1,Pelagic,117.9278776,0.09035523,9217.171365,28.98686186,13.3969301,0.155743659,78.29739416,13.21646287,134,Bathypelagic,Knifetooth dogfish,Squaliformes,Elasmobranchii,134
126749,Searsia koefoedi,"Parr, 1937",Animalia,Chordata,Actinopteri,Osmeriformes,Platytroctidae,Searsia,Species,Koefoed's searsid,15,4.41,0.01,3.04,FB_Baysian_Body shape,Other,Pelagic,24.21069433,0.516133742,96.5741107,6.511341356,2.139529462,0.821725565,16.58163805,10.21485386,11,Bathypelagic,Koefoed's searsid,Osmeriformes,Other,11
126175,Sebastes,"Cuvier, 1829",Animalia,Chordata,Actinopteri,Scorpaeniformes,Sebastidae,Sebastes,Genus,NA,100,0,0.01663103,3.035667,Mean_Species,FC1,Pelagic,41.35858708,0.102282672,1129.477405,49.95070445,10.28392128,0.085121779,27.75367178,8.548307809,39.66666667,Bathypelagic,Redfish,Scorpaeniformes,Scorpaeniformes,39.66666667
127254,Sebastes mentella,"Travin, 1951",Animalia,Chordata,Actinopteri,Scorpaeniformes,Sebastidae,Sebastes,Species,Redfish,58,1.85,0.02,3.02,FishBase,FC1,Pelagic,44.52927669,0.089559484,1444.371769,52.21386027,11.00418431,0.07709179,29.41643013,7.749724482,5,Bathypelagic,Redfish,Scorpaeniformes,Scorpaeniformes,5
151324,Sebastes norvegicus,"(Ascanius, 1772)",Animalia,Chordata,Actinopteri,Scorpaeniformes,Sebastidae,Sebastes,Species,Golden redfish,100,1.8,0.02,2.95,MS-S,FC1,Pelagic,46.12501473,0.095670437,1302.264476,55.7247531,11.2339071,0.075844031,31.03563263,7.945282208,73,Pelagic,Golden redfish,Scorpaeniformes,Scorpaeniformes,73
127255,Sebastes viviparus,"Krøyer, 1845",Animalia,Chordata,Actinopteri,Scorpaeniformes,Sebastidae,Sebastes,Species,Norway haddock,35,1.6,0.0115,3.137,FishBase,FC1,Demersal,33.42146983,0.121618096,641.7959695,41.91349997,8.613672416,0.102429515,22.80895259,9.949916737,41,Demersal,Norway haddock,Scorpaeniformes,Scorpaeniformes,41
127041,Serranus cabrilla,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Serranus,Species,Comber,40,1.6,0.017,2.86,FishBase,Other,Demersal,28.17015257,0.207981364,233.8943624,6.399602042,2.727501001,0.580232189,14.25556882,17.82510427,32,Demersal,Comber,Perciformes,Other,32
127042,Serranus hepatus,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Serranus,Species,Brown comber,25,1.4,0.0145,3.06,FishBase,Other,Demersal,15.33188147,0.286812527,58.81693509,7.71579449,2.976637402,0.672200504,9.272967295,21.30449817,27,Demersal,Brown comber,Perciformes,Other,27
127043,Serranus scriba,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Serranus,Species,Painted comber,36,1.58,0.0112,3.06,FishBase,Other,Demersal,31.04871955,0.204393135,368.264175,10.98595501,4.009523731,0.439704216,17.66970396,19.52397662,23,Demersal,Painted comber,Perciformes,Other,23
126319,Serrivomer beanii,"Gill & Ryder, 1883",Animalia,Chordata,Actinopteri,Anguilliformes,Serrivomeridae,Serrivomer,Species,Stout sawpalate,78,7.16,0.00102,3.06,FB_Baysian_Body shape,Other,Pelagic,78.0686616,0.207702438,2252.525761,11.63210489,3.589112466,0.359447784,41.03335081,7.798861006,55,Bathypelagic,Stout sawpalate,Anguilliformes,Other,55
127258,Setarches guentheri,"Johnson, 1862",Animalia,Chordata,Actinopteri,Scorpaeniformes,Setarchidae,Setarches,Species,Channeled rockfish,25,1.7,0.0104,3.091,FishBase,Other,Demersal,28.80686874,0.262679324,253.4129628,10.23034579,3.103068155,0.442474568,16.77810074,12.82630324,11,Benthopelagic,Channeled rockfish,Scorpaeniformes,Scorpaeniformes,11
398363,Sigmops bathyphilus,"(Vaillant, 1884)",Animalia,Chordata,Actinopteri,Stomiiformes,Gonostomatidae,Sigmops,Species,Spark anglemouth,20,1.95,0.00363,3.07,FB_Baysian_(Sub)family-body shape,Other,Pelagic,13.91044324,0.614789683,18.97807762,4.249806138,1.250946448,1.037042866,8.692957952,8.838878553,21,Bathypelagic,Spark anglemouth,Stomiiformes,Other,21
127159,Solea senegalensis,"Kaup, 1858",Animalia,Chordata,Actinopteri,Pleuronectiformes,Soleidae,Solea,Species,Senegalese sole,60,1.34,0.0078,3.07,FishBase,Other,Demersal,52.02273506,0.20322428,1463.355088,20.95795455,3.783844433,0.195027056,31.55286239,13.65755637,47,Demersal,Senegalese sole,Pleuronectiformes,Pleuronectiformes,47
127160,Solea solea,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Pleuronectiformes,Soleidae,Solea,Species,Dover sole,70,1.1,0.0062,3.13,FishBase,Other,Demersal,36.23978276,0.323983512,443.583893,11.85081796,1.5430785,0.285008418,19.25584933,16.07896134,54,Demersal,Dover sole,Pleuronectiformes,Pleuronectiformes,54
125581,Soleidae,"Bonaparte, 1833",Animalia,Chordata,Actinopteri,Pleuronectiformes,Soleidae,0,Family,NA,70,0,0.008249801,3.097641667,Mean_Species,Other,Demersal,28.12813971,0.33075361,321.3309961,12.99375401,2.687082678,0.388449147,17.36846643,13.67572149,28.54545455,Demersal,Soles,Pleuronectiformes,Pleuronectiformes,28.54545455
105919,Somniosus microcephalus,"(Bloch & Schneider, 1801)",Animalia,Chordata,Elasmobranchii,Squaliformes,Somniosidae,Somniosus,Species,Greenland shark,730,37.5,0.0065,3.24,FishBase,FC1,Demersal,117.9278776,0.09035523,9217.171365,28.98686186,13.3969301,0.155743659,78.29739416,13.21646287,155,Benthopelagic,Greenland shark,Squaliformes,Elasmobranchii,155
105920,Somniosus rostratus,"(Risso, 1827)",Animalia,Chordata,Elasmobranchii,Squaliformes,Somniosidae,Somniosus,Species,Little sleeper shark,143,24.5,0.00479,3.13,FB_Baysian_(Sub)family-body shape,Other,Demersal,117.9278776,0.09035523,9217.171365,28.98686186,13.3969301,0.155743659,78.29739416,13.21646287,115,Bathydemersal,Little sleeper shark,Squaliformes,Elasmobranchii,115
125564,Sparidae,"Rafinesque, 1818",Animalia,Chordata,Actinopteri,Perciformes,Sparidae,0,Family,NA,106,0,0.014341981,3.036478261,Mean_Species,Other,Demersal,54.80302332,0.251655866,2809.367084,12.45129871,3.049156934,0.408441381,29.41748331,18.61700946,66,Demersal,Seabreams,Perciformes,Other,66
151523,Sparus aurata,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Perciformes,Sparidae,Sparus,Species,Gilthead seabream,70,2.07,0.0151,2.99,FishBase,FC1,Demersal,54.80302332,0.251655866,2809.367084,12.45129871,3.049156934,0.408441381,29.41748331,18.61700946,66,Demersal,Gilthead seabream,Perciformes,Other,66
127417,Sphoeroides pachygaster,"(Müller & Troschel, 1848)",Animalia,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Sphoeroides,Species,Blunthead puffer,40.5,2.09,0.0316,2.87,FishBase,Other,Demersal,28.84791608,0.526838726,707.1153474,5.790959184,1.78025448,1.015571187,17.54104354,19.53033641,47,Benthopelagic,Blunthead puffer,Tetraodontiformes,Other,47
127068,Sphyraena sphyraena,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Sphyraenidae,Sphyraena,Species,European barracuda,165,2.07,0.0151,2.84,FishBase,Other,Pelagic,52.00460609,0.255323368,562.6556659,10.62953777,2.738704073,0.479229319,25.71543272,21.40954013,41,Pelagic,European barracuda,Perciformes,Other,41
126828,Spicara maena,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Centracanthidae,Spicara,Species,Blotched picarel,25,1.71,0.0083,3.13,FishBase,Other,Pelagic,20.50796212,0.278931957,98.39032352,8.971926869,2.056167447,0.53894913,10.45022842,18.69174331,23,Pelagic,Blotched picarel,Perciformes,Other,23
126830,Spicara smaris,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Centracanthidae,Spicara,Species,Picarel,20,1.73,0.01,2.98,FishBase,Other,Pelagic,19.97602345,0.40886662,65.16424327,6.742644654,1.445293227,0.693212759,10.19665068,16.0522466,20,Pelagic,Picarel,Perciformes,Other,20
126508,Spinachia spinachia,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Gasterosteiformes,Gasterosteidae,Spinachia,Species,Fifteen spined stickleback,22,2.5,0.0021,3,FishBase,Other,Demersal,17.28241392,1.052740288,25.7584648,4.067103926,0.939206908,1.126313703,11.32315834,9.563893022,28,Benthopelagic,Fifteen spined stickleback,Gasterosteiformes,Other,28
127066,Spondyliosoma cantharus,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Sparidae,Spondyliosoma,Species,Black sea bream,60,1.97,0.0138,3.03,FishBase,Other,Demersal,44.37744992,0.193887357,1883.887805,14.59640597,3.544044264,0.353728246,23.34832215,18.30121842,68,Benthopelagic,Black sea bream,Perciformes,Other,68
125722,Spratelloides,"Bleeker, 1851 ",Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,Spratelloides,Genus,na,10.5,0,0.00513,3.14,Mean_Species,Other,Pelagic,24.97865234,2.028049158,411.0415687,5.878644224,1.137615738,1.627238776,20.98252884,25.3208835,16,Pelagic,Spratlike,Clupeiformes,Other,16
272278,Spratelloides lewisi,"Wongratana, 1983",Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,Spratelloides,Species,INCORRECT DISTRIBUTION,60,0,0.00513,3.14,FB_Baysian_Spp&(Sub)family-body shape,Other,Other,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60
126425,Sprattus sprattus,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sprattus,Species,Sprat,16,3.6,0.0055,3.06,FishBase,Other,Pelagic,14.73508738,0.503824182,29.20961021,6.826337463,2.107595313,0.650798134,10.64992966,10.78760692,18,Pelagic,Sprat,Clupeiformes,Other,18
105716,Squalidae,"de Blainville, 1816",Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,0,Family,NA,160,0,0.003436936,3.07,Mean_Species,FC1,Demersal,105.3273452,0.078408408,5874.632613,27.98556257,14.49951459,0.148688242,68.43593211,11.14219433,91.5,Benthopelagic,Spurdogs,Squaliformes,Elasmobranchii,91.5
105923,Squalus acanthias,"Linnaeus, 1758",Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,Squalus,Species,Spurdog,160,24,0.003,3.07,FishBase,FC1,Demersal,115.7918559,0.078346143,5698.883245,24.70800525,13.89160222,0.143852766,74.83147405,9.634056819,128,Benthopelagic,Spurdog,Squaliformes,Elasmobranchii,128
105924,Squalus blainville,"(Risso, 1827)",Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,Squalus,Species,Longnose spurdog,100,23,0.0034,3.05,FishBase,Other,Demersal,100.1035103,0.099867433,3610.856161,19.28387653,9.157889847,0.199235451,57.35142303,13.41097539,80,Demersal,Longnose spurdog,Squaliformes,Elasmobranchii,80
105925,Squalus megalops,"(MacLeay, 1881)",Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,Squalus,Species,Shortnose spurdog,89,23,0.0072,2.93,FishBase,Other,Demersal,82.20192665,0.068251853,2553.851245,28.90703443,16.01051854,0.135651572,55.7414419,9.964355777,72,Bathydemersal,Shortnose spurdog,Squaliformes,Elasmobranchii,72
299235,Squalus uyato,"Rafinesque, 1810",Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,Squalus,Species,Little gulper shark,110,42.5,0.0019,3.23,FishBase,Other,Demersal,123.2120879,0.067168203,11634.9398,39.04333406,18.93804776,0.116013177,85.81938944,11.55938933,86,Demersal,Little gulper shark,Squaliformes,Elasmobranchii,86
125566,Stichaeidae,"Gill, 1864",Animalia,Chordata,Actinopteri,Perciformes,Stichaeidae,0,Family,NA,50,0,0.018719803,2.226666667,Mean_Species,Other,Demersal,39.34494936,0.225521055,671.3278127,13.28396182,3.315411932,0.386552137,22.05336205,13.37462648,28.33333333,Demersal,blenny,Perciformes,Other,28.33333333
126220,Stomias,"Cuvier, 1816",Animalia,Chordata,Actinopteri,Stomiiformes,Stomiidae,Stomias,Genus,NA,30,0,0.00229,3.16,Mean_Species,Other,Other,24.0866082,0.413212657,91.74383197,6.417216654,1.873332404,0.654168463,14.58932577,6.831968787,19.83333333,Bathypelagic,Dragonfish,Stomiiformes,Other,19.83333333
234601,Stomias boa boa,"(Risso, 1810)",Animalia,Chordata,Actinopteri,Stomiiformes,Stomiidae,Stomias,Species,Boa dragonfish,32.2,2.12,0.00229,3.16,FB_Baysian_(Sub)family-body shape,Other,Pelagic,24.0866082,0.413212657,91.74383197,6.417216654,1.873332404,0.654168463,14.58932577,6.831968787,19.83333333,Bathypelagic,Boa dragonfish,Stomiiformes,Other,29
158737,Stomias boa ferox,"Reinhardt, 1842",Animalia,Chordata,Actinopteri,Stomiiformes,Stomiidae,Stomias,Subspecies,Boa dragonfish,30,2.09,0.00229,3.16,FB_Baysian_(Sub)family-body shape,Other,Pelagic,24.0866082,0.413212657,91.74383197,6.417216654,1.873332404,0.654168463,14.58932577,6.831968787,19.83333333,Bathypelagic,Boa dragonfish,Stomiiformes,Other,23
127076,Stromateus fiatola,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Perciformes,Stromateidae,Stromateus,Species,Blue butterfish,50,1.93,0.0166,3.05,FB_Baysian_(Sub)family-body shape,Other,Demersal,30.76839896,0.533157372,414.5684014,7.092118189,1.679181461,0.825380106,17.95697325,21.70981487,44,Benthopelagic,Blue butterfish,Perciformes,Other,44
126630,Symbolophorus veranyi,"(Moreau, 1888)",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Symbolophorus,Species,Large-scale lantern fish,12,1.56,0.0156,2.912,FishBase,Other,Pelagic,11.30078532,0.521782221,13.00532899,4.672286039,1.421194611,1.06904048,6.956961677,11.03367736,11,Bathypelagic,Large-scale lantern fish,Myctophiformes,Other,11
126023,Symphodus,"Rafinesque, 1810",Animalia,Chordata,Actinopteri,Perciformes,Labridae,Symphodus,Genus,NA,28,0,0.01096596,3.11,Mean_Species,Other,Demersal,24.97865234,2.028049158,411.0415687,5.878644224,1.137615738,1.627238776,20.98252884,25.3208835,38,Demersal,wrasses,Perciformes,Other,38
273566,Symphodus bailloni,"(Valenciennes, 1839)",Animalia,Chordata,Actinopteri,Perciformes,Labridae,Symphodus,Species,Baillon's wrasse,20,0.83,0.0123,3.11,FishBase,Other,Demersal,17.51395229,0.410351895,71.78994179,6.29573787,1.605696903,0.909530482,9.166137984,17.18386479,23,Demersal,Baillon's wrasse,Perciformes,Other,23
273571,Symphodus melops,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Labridae,Symphodus,Species,Corkwing wrasse,28,0.7,0.0071,3.18,FishBase,Other,Demersal,22.77126542,0.306427937,149.9295118,8.03821637,1.909825562,0.6435612,11.26512663,13.27270994,25,Demersal,Corkwing wrasse,Perciformes,Other,25
273573,Symphodus roissali,"(Risso, 1810)",Animalia,Chordata,Actinopteri,Perciformes,Labridae,Symphodus,Species,Five-spotted wrasse,17,0.82,0.0151,3.04,FishBase,Other,Demersal,14.64738022,0.414173358,42.68502317,5.444858891,1.493676561,1.08582008,7.565164915,16.12861691,9,Demersal,Five-spotted wrasse,Perciformes,Other,9
